google_index,page_rank,domain_age,nb_hyperlinks,nb_qm,domain_in_title,nb_eq,length_hostname,longest_word_path,tld_in_subdomain,ratio_digits_host,nb_www,ip,shortest_word_host,ratio_digits_url,nb_slash,length_url,longest_words_raw,prefix_suffix,nb_dots,phish_hints,ratio_extHyperlinks,status
1,0,1,237,0,1,0,18,0,0,0.0,0,0,2,0.0,3,26,11,1,1,0,0.147679325,1
0,5,8405,0,0,1,0,17,11,0,0.0,1,0,3,0.040816327,4,49,11,0,3,0,0.0,0
1,0,4091,3,0,1,0,18,100,0,0.111111111,1,1,3,0.256578947,3,152,100,0,4,0,0.0,1
0,6,9078,177,0,1,0,20,9,0,0.0,1,0,3,0.056603774,4,53,9,1,2,0,0.124293785,0
0,2,3920,417,0,1,1,24,10,0,0.0,1,0,20,0.0,10,113,20,0,5,0,0.6882494,1
0,4,6455,25,0,0,0,13,0,0,0.0,1,0,3,0.0,3,22,5,0,2,0,0.2,0
0,6,-1,2,0,1,0,13,8,0,0.0,1,0,2,0.0,7,46,8,1,3,0,0.0,0
0,6,4190,100,0,0,0,16,7,0,0.0,1,0,3,0.0,3,31,8,0,2,0,0.05,0
0,5,3738,191,0,0,0,13,0,0,0.0,1,0,3,0.0,3,22,6,0,2,0,0.267015707,0
0,3,1829,53,0,1,0,15,0,0,0.0,1,0,3,0.0,3,23,3,1,2,0,0.169811321,0
1,0,3993,51,1,1,3,50,17,1,0.0,0,1,3,0.1796875,5,128,17,1,4,0,0.0,1
1,0,872,4,0,1,1,12,32,0,0.0,0,1,8,0.244680851,11,94,32,1,1,1,1.0,1
1,0,-1,0,0,1,0,11,10,0,0.0,0,0,7,0.0,4,89,10,1,2,0,0.0,0
0,4,5111,100,0,0,0,25,8,0,0.0,0,1,4,0.0625,5,112,11,1,2,1,0.9,0
0,2,1077,44,0,1,0,16,7,0,0.0,0,0,2,0.0,4,33,9,1,1,0,0.25,1
0,6,3028,31,0,1,0,29,0,0,0.0,1,0,3,0.0,3,38,21,0,2,0,0.548387097,0
0,6,6260,216,0,1,0,25,12,0,0.0,1,0,3,0.0,3,45,17,0,2,0,0.134259259,0
1,2,1546,31,0,1,0,38,0,0,0.078947368,0,0,13,0.065217391,3,46,20,0,2,0,0.774193548,1
1,4,8018,7,1,1,1,29,38,0,0.0,0,0,2,0.023076923,7,130,38,1,2,0,1.0,1
0,4,1820,49,0,0,0,7,0,0,0.0,0,0,4,0.0,3,16,4,0,1,0,0.06122449,0
0,3,5976,141,0,1,0,15,9,0,0.0,0,0,4,0.068965517,5,58,9,0,2,0,0.673758865,0
0,4,2452,54,0,0,0,14,10,0,0.0,0,0,10,0.0,3,32,10,0,1,0,0.7777777779999999,0
1,2,2499,5,0,1,0,17,15,0,0.0,0,0,5,0.074074074,3,54,15,0,2,0,0.0,1
0,2,-1,62,0,1,0,17,8,0,0.0,0,0,13,0.0,4,40,13,1,1,0,0.096774194,0
0,7,9174,109,0,0,0,18,10,0,0.0,1,0,3,0.0,4,53,10,0,2,0,0.174311927,0
1,6,12766,0,0,1,0,17,9,0,0.0,1,0,2,0.093333333,9,75,9,0,4,0,0.0,0
0,5,9117,228,0,1,0,18,10,0,0.0,1,0,3,0.0,5,63,10,0,2,0,0.219298246,0
1,5,5627,22,0,1,0,31,15,0,0.0,0,0,1,0.0,3,59,15,0,5,0,0.818181818,1
0,7,7479,117,1,0,2,14,11,0,0.0,1,0,3,0.043478261,4,92,11,0,3,0,0.931623932,0
1,10,8348,10,1,0,1,16,33,0,0.0,0,0,5,0.024096386,7,83,33,0,2,1,1.0,1
0,1,1186,190,0,1,0,18,0,0,0.0,1,0,3,0.0,3,26,9,0,2,0,0.142105263,0
1,6,7983,146,0,0,0,14,8,0,0.0,1,0,3,0.0,4,49,8,0,3,0,0.376712329,0
0,2,3775,114,0,1,0,25,0,0,0.0,1,0,3,0.0,3,33,17,0,2,0,0.3859649120000001,0
1,5,7295,14,0,1,0,22,0,0,0.090909091,0,0,8,0.068965517,2,29,9,0,2,0,0.928571429,1
1,0,5972,0,0,1,0,21,7,0,0.0,1,0,3,0.075471698,6,53,13,0,2,0,0.0,1
1,0,3992,51,1,1,3,54,17,1,0.0,1,1,3,0.161538462,4,130,17,1,5,0,0.0,1
1,0,4003,4,1,1,3,42,17,1,0.0,0,1,3,0.2068965519999999,4,116,17,0,4,0,0.0,1
0,9,-1,1,1,1,3,6,21,0,0.0,0,1,2,0.123076923,3,130,21,0,4,2,1.0,1
1,0,152,73,0,1,0,27,32,0,0.0,1,1,3,0.3125,4,80,32,0,3,0,0.109589041,1
1,0,254,124,0,1,0,18,32,0,0.0,1,1,3,0.23,8,100,32,1,3,3,0.048387097,1
1,10,8347,10,0,0,0,16,29,0,0.0,0,0,5,0.028571429,6,70,29,0,2,1,1.0,1
0,5,7304,8,0,1,0,17,7,0,0.0,1,0,3,0.0,4,52,9,0,3,0,0.125,0
0,2,-1,158,0,0,0,23,0,0,0.0,1,0,3,0.0,3,32,12,0,3,0,0.930379747,0
1,0,-1,30,0,1,0,20,32,0,0.0,0,1,13,0.2738095239999999,5,84,32,0,2,0,0.1,1
0,0,1464,34,0,1,0,17,0,0,0.0,0,0,14,0.0,2,25,14,0,1,0,0.441176471,1
1,2,574,0,1,1,1,24,7,0,0.0,0,0,3,0.0,4,69,16,0,4,0,0.0,1
1,8,5160,14,0,1,0,21,0,0,0.0,0,0,6,0.0,2,28,10,0,2,0,0.142857143,0
0,4,2751,299,0,0,0,15,24,0,0.0,1,0,3,0.0,4,60,24,0,3,0,0.010033445,0
0,2,-1,1,0,1,0,18,0,0,0.0,0,0,15,0.0,2,25,15,0,1,0,0.0,0
0,1,-1,16,0,1,0,24,0,0,0.0,1,0,3,0.0,3,33,16,0,2,0,1.0,0
1,0,-1,44,0,1,0,20,32,0,0.0,0,1,13,0.25,5,84,32,0,2,0,0.204545455,1
1,1,2201,1,0,1,0,37,0,0,0.297297297,0,1,1,0.2444444439999999,3,45,10,0,5,0,0.0,1
1,3,6381,24,0,1,0,27,0,0,0.148148148,0,0,8,0.114285714,2,35,15,0,2,0,1.0,1
1,5,7295,14,0,1,0,28,0,0,0.0,0,0,7,0.0,3,37,8,1,2,0,0.928571429,1
1,0,4652,16,0,1,0,16,8,0,0.0,0,0,12,0.0,5,44,12,0,1,0,0.0625,1
1,7,2521,0,0,1,0,7,30,0,0.142857143,0,0,4,0.1875,4,48,30,0,1,0,0.0,1
0,5,7408,9,1,0,3,22,32,0,0.0,0,0,8,0.16730038,3,263,32,0,2,0,0.0,1
0,5,4594,76,0,1,0,22,12,0,0.090909091,0,0,18,0.033898305,4,59,18,0,1,0,0.263157895,0
1,0,-1,15,1,1,3,23,64,0,0.0,0,1,16,0.3982683979999999,6,231,64,1,3,5,0.066666667,1
1,2,3340,0,0,1,0,13,5,0,0.0,0,0,9,0.0,5,41,9,0,2,0,0.0,1
1,0,2047,88,0,1,0,15,32,0,0.0,0,1,11,0.165048544,10,103,32,1,1,3,0.102272727,1
1,3,7156,322,0,1,0,14,6,0,0.0,0,0,2,0.119047619,5,42,8,0,3,0,0.1086956519999999,0
0,5,5627,224,1,1,2,24,47,0,0.0,0,1,7,0.1078431369999999,3,102,47,0,3,0,0.022321429,1
1,0,-1,176,0,1,0,15,8,0,0.0,0,0,12,0.0,3,36,12,0,2,0,0.005681818,0
0,8,5160,30,0,1,0,27,0,0,0.0,0,0,6,0.0,2,34,16,0,2,0,0.2666666669999999,0
0,5,7309,28,0,1,0,26,0,0,0.076923077,0,0,8,0.058823529,3,34,13,0,2,0,0.642857143,1
1,1,-1,0,0,1,0,32,4,0,0.0,0,0,9,0.0,3,48,15,0,4,0,0.0,1
1,5,7295,14,0,1,0,27,0,0,0.037037037,0,0,8,0.029411765,2,34,14,0,2,0,0.928571429,1
1,5,4502,51,0,1,0,20,10,0,0.0,1,0,3,0.0,4,76,12,0,2,0,0.1372549019999999,0
0,3,1029,433,0,1,0,15,0,0,0.0,1,0,3,0.0,3,23,7,0,2,0,0.009237875,0
0,6,11049,55,0,0,0,14,9,0,0.0,0,0,4,0.06779661,3,59,9,0,3,0,0.3090909089999999,0
1,5,8079,2,0,1,0,18,10,0,0.0,1,0,3,0.0,4,83,10,1,2,0,0.0,0
1,5,6203,148,0,1,0,22,7,0,0.0,1,0,3,0.0,4,73,14,0,2,2,0.3040540539999999,0
1,2,4460,0,0,1,0,22,3,0,0.0,0,0,18,0.0,4,34,18,0,1,0,0.0,1
0,8,7446,0,0,1,0,29,8,0,0.0,0,0,5,0.0845070419999999,5,71,9,0,4,0,0.0,0
1,0,-1,21,1,1,9,14,12,1,0.7857142859999999,1,1,2,0.085953878,4,477,12,0,24,3,0.571428571,1
0,3,933,37,0,1,0,21,6,0,0.0,1,0,3,0.0,3,46,13,0,3,0,0.486486486,1
0,4,6071,250,0,1,0,16,7,0,0.0,1,0,3,0.109589041,8,73,8,0,2,0,0.444,0
1,8,5159,0,0,1,0,21,0,0,0.0,0,0,6,0.0,3,30,10,0,2,0,0.0,1
1,5,7295,14,0,1,0,30,0,0,0.033333333,0,0,8,0.027027027,2,37,17,0,2,0,0.928571429,1
1,3,7156,69,0,1,0,27,8,1,0.0,0,0,2,0.095238095,4,63,9,0,2,0,0.057971014,0
1,2,7412,6,0,0,0,24,0,0,0.0,0,0,9,0.0,2,31,11,0,2,0,1.0,1
0,3,3924,23,0,1,0,17,9,0,0.0,1,0,3,0.018181818,5,55,9,0,2,0,0.086956522,0
0,5,7522,105,0,0,0,26,10,0,0.0,1,0,3,0.0,4,63,18,0,3,0,0.247619048,0
1,2,2996,12,0,1,0,14,32,0,0.0,0,1,8,0.258064516,7,93,32,0,2,0,0.083333333,1
1,1,3523,1,0,1,0,10,14,0,0.0,1,1,6,0.097222222,8,72,14,1,1,0,0.0,1
1,8,5158,0,0,1,0,25,0,0,0.08,0,0,6,0.058823529,3,34,14,0,2,0,0.0,1
1,3,6382,20,0,1,0,35,0,0,0.0,0,0,3,0.0,3,43,8,0,2,0,1.0,1
1,4,7083,29,1,1,2,37,70,0,0.540540541,0,1,12,0.23364486,5,214,70,0,5,0,0.655172414,1
0,7,7133,115,0,0,0,16,4,0,0.0,0,0,2,0.0,4,37,9,0,2,0,0.0521739129999999,0
0,1,2286,79,0,1,0,29,0,0,0.0,1,0,3,0.0,3,37,22,0,2,0,0.063291139,0
0,1,2157,118,0,1,0,16,10,0,0.0,0,0,12,0.0,5,91,12,1,1,2,0.144067797,0
1,6,1337,8,0,0,0,25,20,0,0.32,0,0,10,0.126984127,4,63,20,0,3,0,0.0,1
0,3,4077,18,0,1,0,28,0,0,0.0,1,0,3,0.0,3,36,20,0,2,0,0.3888888889999999,0
0,4,-1,278,0,0,0,15,0,0,0.0,1,0,3,0.0,3,24,8,0,2,0,0.309352518,0
0,5,6673,207,0,1,0,19,10,0,0.0,1,0,3,0.0,4,45,11,0,2,0,0.429951691,0
0,8,5161,16,0,1,0,29,0,0,0.0,0,0,6,0.0,2,36,18,0,2,0,0.1875,0
0,7,7133,387,0,0,0,16,4,0,0.0,0,0,2,0.0,4,41,9,0,2,0,0.090439276,0
0,2,1720,29,0,1,0,25,0,0,0.0,1,0,3,0.0,2,33,9,0,2,0,0.2068965519999999,0
0,2,1976,56,0,0,0,15,0,0,0.0,1,0,2,0.0,3,24,4,1,2,0,0.0,0
1,0,-1,21,2,1,10,13,10,1,0.7692307690000001,1,1,2,0.04,21,425,10,0,24,3,0.571428571,1
0,5,6134,87,0,1,0,16,4,0,0.0,1,0,3,0.021276596,3,47,8,0,3,0,0.1954022989999999,1
1,0,835,5,0,1,0,22,9,0,0.0,0,0,18,0.0,9,96,18,1,1,3,0.0,1
1,4,-1,130,0,1,0,18,10,0,0.0,0,0,12,0.0,5,54,12,0,3,0,0.115384615,1
1,4,-1,56,0,1,0,4,3,0,0.25,0,0,1,0.133333333,3,15,3,0,1,0,1.0,1
0,5,12321,0,0,1,0,14,7,0,0.0,1,0,2,0.0,4,40,7,0,4,0,0.0,0
1,4,8094,21,0,1,0,24,12,0,0.25,0,1,3,0.1363636359999999,3,44,12,1,3,0,0.571428571,1
1,1,7446,12,0,1,0,17,0,1,0.0,0,0,6,0.0,2,24,7,0,2,0,1.0,1
0,2,2183,18,0,1,0,18,12,0,0.0,0,0,4,0.018181818,4,55,12,1,1,0,0.5,0
0,3,4317,32,0,0,0,21,0,0,0.0,1,0,3,0.0,3,30,13,0,2,0,0.0,0
1,7,2521,0,0,1,0,7,13,0,0.142857143,0,0,4,0.1041666669999999,4,48,13,0,1,0,0.0,1
0,2,3911,88,0,1,0,10,12,0,0.0,0,0,3,0.0,3,37,12,0,2,0,0.215909091,1
0,7,9169,128,0,0,0,18,9,0,0.0,1,0,3,0.0,4,45,10,0,2,0,0.2265625,0
1,2,1013,72,0,1,0,20,0,0,0.0,0,0,2,0.0,2,27,13,0,2,0,0.069444444,1
0,6,6859,289,1,1,1,23,7,0,0.0,1,0,3,0.0,3,54,15,0,3,0,0.14532872,0
1,0,-1,22,1,1,3,18,64,0,0.055555556,0,1,2,0.45971564,5,211,64,0,2,2,0.045454545,1
1,5,7295,14,0,1,0,24,0,0,0.0,0,0,8,0.0,2,31,11,0,2,0,0.928571429,1
0,3,2466,273,0,0,0,16,2,0,0.0,1,0,3,0.0,4,28,9,0,2,0,0.6776556779999999,0
1,0,2047,88,0,1,0,15,32,0,0.0,0,1,11,0.15,10,120,32,1,2,4,0.113636364,1
0,4,7011,206,0,1,0,13,0,0,0.0,1,0,3,0.0,3,22,6,0,2,0,0.0291262139999999,0
0,0,384,15,0,0,0,18,0,0,0.0,0,0,14,0.0,3,26,14,0,1,0,0.333333333,1
0,10,8347,19,0,1,0,16,21,0,0.0,0,0,5,0.0384615379999999,5,52,21,0,2,2,0.3684210529999999,1
1,5,-1,49,0,0,0,18,9,0,0.0,1,0,3,0.0,3,35,9,0,3,0,0.204081633,0
1,0,5813,82,0,1,0,18,6,0,0.0,0,0,14,0.102941176,7,68,14,0,1,0,0.646341463,1
0,3,5874,0,0,1,0,9,0,0,0.0,0,0,6,0.0,2,16,6,0,1,0,0.0,0
1,6,8276,222,0,0,0,16,8,0,0.0,1,1,3,0.098591549,6,71,8,1,3,0,0.225225225,0
1,3,1777,34,0,1,0,11,7,0,0.0,0,0,7,0.0,4,33,7,1,1,0,0.411764706,1
1,2,1533,27,3,1,3,32,14,0,0.40625,0,1,3,0.090277778,6,144,14,1,5,0,0.111111111,1
0,5,9338,0,1,1,4,17,17,0,0.0,0,1,4,0.286219081,3,283,17,0,3,1,0.0,1
1,2,4872,5,1,1,3,22,64,0,0.0,1,1,3,0.425531915,6,235,64,0,4,2,0.4,1
1,3,6438,15,0,1,0,7,10,0,0.142857143,0,0,4,0.025,6,40,10,0,1,0,0.333333333,0
0,3,1770,65,0,1,0,22,0,0,0.0,1,0,3,0.0,3,31,15,0,2,0,0.246153846,0
0,5,6956,0,0,1,0,22,9,0,0.0,1,0,3,0.0,4,61,14,0,3,0,0.0,0
1,2,804,23,0,1,0,39,0,0,0.102564103,0,0,6,0.083333333,3,48,11,0,2,0,0.0,1
0,3,4255,171,0,1,0,27,8,0,0.0,1,0,3,0.0,4,50,19,1,2,0,0.760233918,0
1,2,837,0,0,1,0,11,9,0,0.0,0,0,7,0.0,3,49,9,0,2,0,0.0,0
1,8,10677,31,0,0,1,18,10,0,0.0,0,1,4,0.101265823,7,79,10,1,4,0,0.0,0
1,2,2835,22,0,1,0,24,0,0,0.0,0,0,8,0.0,3,32,11,0,2,0,0.681818182,1
0,4,5938,227,0,0,0,15,0,0,0.0,1,0,3,0.0,3,24,7,0,2,0,0.074889868,0
1,0,3832,22,0,0,2,21,22,0,0.0,0,0,18,0.059701493,6,67,22,0,1,1,0.181818182,1
0,6,4720,74,0,1,0,19,0,0,0.0,1,0,3,0.0,3,28,11,0,2,0,0.648648649,0
1,5,7370,105,0,1,0,15,12,0,0.0,1,0,3,0.0,5,57,12,0,3,0,0.304761905,0
1,0,1525,42,0,1,0,23,5,0,0.0,1,0,3,0.0,4,46,16,0,3,1,0.0,1
0,2,-1,137,0,1,0,17,6,0,0.0,1,0,3,0.0,5,38,10,0,2,0,0.00729927,0
1,0,-1,31,0,1,1,14,17,0,0.0,1,1,3,0.4,3,155,17,0,4,1,0.516129032,1
0,6,8047,149,0,1,0,20,6,0,0.0,1,0,3,0.0,5,47,12,0,3,0,0.053691275,0
1,0,100,13,0,1,0,18,8,0,0.0,0,0,14,0.0,7,56,14,0,1,0,0.153846154,1
1,0,-1,53,0,1,0,25,12,0,0.0,1,0,3,0.0,6,71,18,0,3,0,0.0,1
0,5,7298,306,0,1,0,36,0,1,0.0,0,0,8,0.0,3,44,23,0,2,0,0.120915033,0
0,4,2298,47,0,1,0,24,0,0,0.0,1,0,3,0.0,3,33,16,0,2,0,0.553191489,0
0,3,6209,165,0,1,0,19,0,0,0.0,1,0,3,0.0,3,27,12,0,2,0,0.072727273,0
0,5,7185,65,0,1,0,13,10,0,0.0,0,0,9,0.0,4,36,10,0,1,0,0.015384615,0
0,4,7081,21,0,0,0,26,0,0,0.0,1,0,3,0.0,3,34,18,0,2,0,0.380952381,0
1,0,2047,88,0,1,0,15,32,0,0.0,0,1,11,0.166666667,9,102,32,1,1,3,0.102272727,1
1,0,5271,25,0,1,0,25,8,0,0.04,0,0,2,0.02,4,50,8,0,2,0,0.56,1
0,2,-1,7,0,1,0,17,0,0,0.0,0,0,14,0.0,2,24,14,0,1,0,0.428571429,0
0,5,6891,47,0,1,0,16,10,0,0.0,1,0,3,0.0,6,67,10,0,2,0,0.063829787,0
1,2,-1,31,0,1,1,15,24,0,0.0,0,1,8,0.379746835,3,158,24,0,4,1,0.516129032,1
0,0,4205,28,0,0,0,13,0,0,0.0,0,0,9,0.0,3,21,9,0,1,0,0.0,1
1,1,1899,133,0,1,0,13,9,0,0.0,0,0,9,0.0,4,31,9,0,1,1,0.097744361,1
0,4,2910,32,0,1,0,22,0,0,0.0,1,0,3,0.0,3,30,14,0,2,0,0.15625,0
0,3,-1,91,0,0,0,14,0,0,0.0,1,0,3,0.0,2,21,7,0,2,0,0.021978022,0
0,8,5223,165,0,1,0,18,16,0,0.0,1,1,3,0.126984127,4,63,16,0,2,0,0.272727273,0
0,4,-1,123,0,1,0,18,0,0,0.0,1,0,3,0.0,3,27,10,0,2,0,0.87804878,0
1,2,2837,0,0,1,0,29,0,0,0.0,0,0,3,0.0,3,38,11,0,2,0,0.0,1
1,0,-1,20,0,1,0,33,0,1,0.0,0,0,3,0.0,3,41,7,1,4,0,0.05,1
1,8,5158,0,0,1,1,25,1,0,0.0,0,0,3,0.0,3,38,10,1,2,0,0.0,1
0,3,2872,44,0,0,0,12,7,0,0.0,0,0,8,0.0,4,32,8,1,1,0,0.2272727269999999,0
1,0,-1,0,1,1,0,9,9,0,0.0,0,0,6,0.0,7,50,9,0,2,0,0.0,1
1,0,139,7,0,1,0,23,13,0,0.0,1,1,2,0.243902439,5,82,13,0,2,0,0.142857143,1
0,3,4980,135,0,1,0,22,0,0,0.0,1,0,3,0.0,3,30,14,0,2,0,0.059259259,0
1,0,175,45,0,1,0,21,13,0,0.0,1,0,3,0.011235955,9,89,13,1,3,4,0.0,1
1,3,1734,27,0,1,0,20,4,0,0.0,1,0,3,0.0,4,36,12,0,2,0,0.111111111,1
0,5,7297,275,0,1,0,21,0,0,0.047619048,0,0,8,0.035714286,2,28,8,0,2,0,0.447272727,0
1,0,165,0,0,1,0,14,8,0,0.071428571,1,0,3,0.032258065,4,31,8,0,2,0,0.0,1
1,2,2837,0,0,1,0,25,0,0,0.0,0,0,4,0.0,3,34,11,1,2,0,0.0,1
0,5,3366,145,0,1,0,16,10,0,0.0,0,0,5,0.0987654319999999,7,81,10,1,1,0,0.15862069,0
0,4,3596,12,0,1,0,24,0,0,0.0,0,0,9,0.0,2,31,10,0,2,1,0.083333333,0
1,2,2300,22,0,1,0,22,32,0,0.0,0,1,8,0.181818182,9,110,32,1,2,2,0.454545455,1
0,3,6031,46,0,1,0,20,0,0,0.0,1,0,3,0.0,3,29,13,0,2,0,0.065217391,0
1,0,4003,4,1,1,3,46,17,1,0.0,1,1,3,0.225806452,5,124,17,0,5,0,0.0,1
1,7,9318,37,1,0,3,16,26,0,0.0,0,0,5,0.111111111,4,99,26,0,2,0,0.945945946,0
1,2,3228,10,0,1,0,18,8,0,0.0,1,0,3,0.0,7,59,8,1,2,4,1.0,1
0,4,7681,22,0,1,0,9,40,0,0.0,0,1,5,0.291666667,5,72,40,0,1,0,0.590909091,1
0,2,2181,43,0,1,0,15,0,0,0.066666667,1,0,3,0.041666667,3,24,3,1,2,0,0.093023256,0
0,8,5158,66,0,1,1,25,1,0,0.0,0,0,2,0.0,3,38,11,1,2,0,0.212121212,0
0,2,6255,134,0,1,0,10,0,0,0.0,0,0,7,0.0,3,19,7,0,1,0,0.044776119,0
0,5,3179,114,0,1,0,23,0,0,0.0,1,0,3,0.0,3,31,15,0,2,0,0.271929825,0
1,3,4609,6,1,1,1,17,13,0,0.0,0,0,14,0.0,10,109,14,1,3,4,0.666666667,1
1,0,819,58,0,0,0,11,2,0,0.0,0,0,4,0.0,3,22,4,0,3,0,0.155172414,1
0,6,9201,96,0,0,0,18,10,0,0.0,1,0,3,0.0,4,43,10,0,2,0,0.125,0
1,2,2101,26,0,1,0,25,11,0,0.0,2,0,3,0.0,5,58,15,0,5,0,0.0,1
1,6,1338,9,0,0,0,25,3,0,0.32,0,0,10,0.216216216,3,37,11,0,2,0,0.111111111,1
1,2,7051,103,0,1,0,26,0,0,0.0384615379999999,0,0,4,0.029411765,3,34,10,1,2,0,0.067961165,1
0,7,5051,63,0,1,0,14,18,0,0.0,1,1,3,0.1146496819999999,5,157,18,0,2,0,0.301587302,0
0,4,2310,32,0,0,0,15,11,0,0.0,0,0,11,0.0,4,52,11,0,1,0,0.75,0
1,5,7295,14,0,1,0,23,0,0,0.130434783,0,0,8,0.1,2,30,10,0,2,0,0.928571429,1
0,5,7618,76,0,1,0,36,10,1,0.0,0,0,10,0.0,4,70,21,0,2,0,0.421052632,0
0,5,4174,45,0,1,0,25,9,0,0.0,1,0,3,0.101265823,7,79,17,0,2,0,0.311111111,0
1,0,-1,4,0,1,0,14,6,1,0.7857142859999999,0,1,2,0.25,6,44,6,1,3,1,0.0,1
0,4,6220,192,0,0,0,25,0,0,0.0,1,0,3,0.0,3,34,17,0,2,0,0.239583333,0
0,3,-1,112,0,0,0,16,0,0,0.0,1,0,3,0.0,3,25,9,0,2,0,0.4553571429999999,0
1,8,9803,416,0,0,0,15,5,0,0.0,0,0,3,0.035714286,3,28,7,0,2,0,0.036057692,0
1,0,216,7,0,1,0,37,39,0,0.054054054,1,1,5,0.213114754,8,183,39,0,2,0,0.142857143,1
0,5,6862,123,0,0,0,10,0,0,0.0,0,0,6,0.0,3,18,6,0,1,0,0.219512195,0
1,0,4003,4,1,1,3,50,17,1,0.0,0,1,3,0.148148148,5,135,17,1,4,0,0.0,1
0,8,7448,71,0,1,0,28,0,0,0.0,0,0,9,0.0,3,37,14,0,2,0,0.704225352,0
0,2,3000,13,0,1,0,13,0,0,0.0,0,0,9,0.0,3,21,9,0,1,0,0.7692307690000001,1
0,8,5159,67,0,1,0,17,0,0,0.0,0,0,2,0.0,2,24,6,0,2,0,0.208955224,0
1,0,5521,3,0,0,1,9,75,0,0.0,0,1,5,0.25308642,7,162,75,0,1,2,0.333333333,1
1,0,505,17,2,1,3,11,301,0,0.0,0,1,7,0.123762376,6,404,301,1,2,7,0.470588235,1
1,0,-1,0,1,1,2,24,30,0,0.0,1,1,3,0.225961538,7,208,30,1,7,2,0.0,1
0,6,8146,170,0,0,0,17,4,0,0.0,1,0,3,0.0,5,40,9,0,3,0,0.364705882,0
1,0,1837,4,0,1,0,75,5,0,0.226666667,0,0,1,0.254545455,4,110,18,0,16,0,0.0,1
0,5,8505,17,0,0,0,18,0,0,0.0,1,0,3,0.0,3,27,7,0,3,0,0.588235294,0
1,5,7296,11,0,1,0,31,0,0,0.0,0,0,8,0.0,3,40,9,1,2,0,1.0,1
1,0,3993,51,1,1,3,50,17,1,0.0,0,1,3,0.203125,5,128,17,1,4,0,0.0,1
1,4,1015,7,0,1,0,37,0,1,0.0,0,0,2,0.0,3,45,13,0,4,0,0.428571429,1
0,5,7520,112,0,0,0,26,10,0,0.0,1,0,3,0.0,4,58,18,0,3,0,0.2321428569999999,0
1,1,1184,12,0,1,0,33,8,0,0.0,0,0,29,0.0,7,81,29,1,2,2,0.0,1
0,3,4120,8,0,1,0,26,7,0,0.0,1,0,3,0.0,3,51,9,1,3,0,0.125,0
1,0,3992,51,1,1,3,54,17,1,0.0,1,1,3,0.122137405,5,131,17,1,5,0,0.0,1
1,3,4025,0,0,1,0,28,11,0,0.0,0,0,4,0.078125,3,64,11,0,6,0,0.0,0
1,0,2192,78,0,1,0,14,32,0,0.0,0,1,10,0.226190476,6,84,32,0,2,0,0.115384615,1
0,8,8967,522,1,0,0,12,7,0,0.0,1,1,3,0.212121212,3,33,7,0,2,0,0.256704981,0
1,0,184,4,0,1,0,30,6,0,0.1,0,0,3,0.204545455,3,44,11,0,2,0,0.0,1
0,5,4443,79,0,1,0,20,8,0,0.0,1,0,3,0.071428571,6,84,12,0,2,0,0.202531646,0
1,1,715,0,0,1,0,22,8,0,0.0,0,0,18,0.0,6,56,18,1,1,3,0.0,1
1,4,3251,34,0,1,0,10,11,0,0.0,1,0,1,0.0,5,37,11,1,2,0,0.794117647,1
0,4,2925,47,0,1,0,23,0,0,0.0,1,0,3,0.0,3,31,15,0,2,0,0.127659574,0
1,8,12544,99,0,0,0,14,11,0,0.142857143,1,0,2,0.027777778,6,72,11,1,2,0,0.0,0
0,5,9327,0,0,1,0,19,9,0,0.0,0,0,7,0.081081081,10,74,9,0,3,0,0.0,0
1,0,-1,0,0,1,0,16,8,0,0.0,0,0,10,0.0,4,46,10,0,3,0,0.0,1
0,1,1536,119,0,1,0,15,0,0,0.0,1,0,3,0.0,3,23,7,0,2,0,0.420168067,0
1,1,4284,23,1,1,4,21,43,0,0.0,1,1,3,0.1625,6,160,43,1,3,2,0.2173913039999999,1
0,4,4626,1704,0,0,0,20,0,0,0.0,1,0,3,0.0,3,29,12,0,2,0,0.009389671,0
1,5,8933,77,0,1,0,16,15,0,0.0,1,0,3,0.025,3,40,15,0,2,0,0.12987013,0
1,4,5990,18,0,1,0,22,32,0,0.0,0,1,8,0.235294118,4,68,32,0,2,0,0.166666667,1
0,6,6686,92,0,0,0,15,8,0,0.0,0,0,4,0.0,4,43,8,0,2,0,0.326086957,0
1,2,-1,47,0,1,0,21,5,0,0.0,1,0,3,0.0,3,43,13,0,2,2,0.212765957,1
1,5,7912,99,0,0,0,15,9,0,0.0,1,0,3,0.08,5,75,9,1,3,0,0.0505050509999999,0
0,2,6032,15,0,0,0,17,0,0,0.0,1,0,3,0.0,2,24,9,0,2,0,0.2666666669999999,0
1,5,5668,191,0,0,0,15,9,0,0.0,1,0,3,0.016393443,5,61,9,1,3,0,0.020942408,0
1,6,1337,8,0,0,0,20,6,0,0.0,0,0,5,0.025641026,3,39,11,0,3,0,0.0,1
0,2,5545,85,0,1,0,16,0,0,0.0,1,0,3,0.0,3,24,5,1,2,0,0.047058824,0
1,3,5590,178,1,0,4,13,94,0,0.0,1,1,3,0.245508982,10,334,94,1,10,3,0.005617978,1
0,7,6828,0,0,1,0,11,11,0,0.0,1,0,3,0.0,8,114,11,1,3,0,0.0,0
1,0,11,3,0,1,0,35,8,0,0.0,0,0,6,0.085714286,4,70,12,1,2,0,0.0,1
0,6,8148,207,0,0,0,17,4,0,0.0,1,0,3,0.0,5,41,9,0,3,0,0.299516908,0
