nb_qm,longest_word_path,nb_slash,nb_dots,length_hostname,ratio_intHyperlinks,domain_age,login_form,ip,links_in_tags,ratio_extHyperlinks,ratio_extRedirection,ratio_digits_host,nb_hyperlinks,prefix_suffix,empty_title,nb_www,iframe,domain_in_title,nb_eq,web_traffic,phish_hints,shortest_word_host,google_index,longest_words_raw,avg_word_path,ratio_extErrors,avg_word_host,length_url,page_rank,ratio_digits_url,char_repeat,tld_in_subdomain,safe_anchor,status
1,15,9,5,21,0.333333333,4609,0,0,50.0,0.666666667,0.0,0.0,6,1,0,1,0,1,1,0,4,3,1,15,5.785714286,0.0,8.5,123,3,0.0,5,0,0.0,1
0,32,7,2,22,1.0,-1,0,1,100.0,0.0,0.0,0.0,11,1,0,0,0,1,0,0,3,15,1,32,9.333333333,0.0,15.0,91,1,0.263736264,2,0,0.0,1
0,11,5,2,13,0.772413793,12539,0,0,100.0,0.2275862069999999,0.0,0.0,145,0,0,0,0,1,0,812,0,3,1,11,6.7,0.03030303,4.0,97,7,0.051546392,2,0,35.29411765,0
1,29,3,3,6,0.0,-1,0,1,0.0,0.0,0.0,0.0,0,0,1,0,0,1,3,24,0,2,0,29,6.6,0.0,2.0,129,9,0.170542636,4,0,0.0,1
0,6,3,3,20,1.0,1338,0,0,100.0,0.0,0.0,0.0,8,0,0,0,0,0,0,22211,0,5,1,11,5.0,0.0,8.0,40,6,0.025,0,0,0.0,1
0,11,6,2,26,1.0,4631,0,0,100.0,0.0,0.0,0.076923077,8,1,0,0,0,1,0,1569597,0,10,1,11,6.428571429,0.0,10.5,86,1,0.023255814,2,0,0.0,1
1,9,5,2,10,0.36196319,-1,1,0,66.66666667,0.63803681,0.230769231,0.0,163,0,0,0,0,1,3,533432,1,6,0,9,5.0,0.086538462,6.0,73,3,0.0,2,0,9.473684211,1
0,7,4,2,26,0.754716981,2344,1,0,57.14285714,0.245283019,0.461538462,0.0,53,0,0,0,0,0,0,233673,0,9,1,10,6.5,0.0,9.5,49,2,0.0,0,0,56.25,0
0,0,3,2,23,0.7956204379999999,-1,0,0,47.82608696,0.204379562,0.0,0.0,137,0,0,1,0,1,0,0,0,3,0,16,0.0,0.035714286,9.5,31,2,0.0,4,0,10.0,0
1,7,4,2,20,0.2886597939999999,4,0,1,6.976744186,0.7113402059999999,0.1328502419999999,0.0,582,1,0,0,0,1,1,0,0,6,1,9,5.333333333,0.077294686,7.5,66,0,0.181818182,0,0,7.391304347999999,1
0,7,7,2,10,0.7142857140000001,657,0,0,100.0,0.285714286,0.0,0.0,7,1,0,0,0,0,0,0,3,7,1,7,3.857142857,0.0,7.0,51,0,0.0,1,0,0.0,1
0,6,5,3,14,0.954887218,7157,0,0,86.66666667,0.045112782,0.75,0.0,266,0,0,0,0,1,0,2294,0,2,1,8,4.5,0.333333333,5.0,43,3,0.139534884,0,0,81.39534884,0
0,6,4,2,14,0.4,5230,0,0,0.0,0.6,0.666666667,0.0,5,0,0,1,0,1,0,0,1,3,1,6,6.0,0.0,4.5,29,0,0.0,3,0,0.0,1
0,22,5,2,28,1.0,1079,0,1,100.0,0.0,0.0,0.0,15,0,1,0,0,1,0,0,1,9,1,22,12.66666667,0.0,11.5,77,0,0.181818182,2,0,0.0,1
0,9,4,2,16,0.16,3890,0,0,13.79310345,0.84,0.0,0.0,50,0,0,0,0,0,0,173,0,2,1,9,9.0,0.0,5.5,35,10,0.0,0,0,0.0,0
0,0,2,2,11,0.973154362,-1,0,0,100.0,0.0268456379999999,0.25,0.0,149,0,0,0,0,1,0,107721,0,5,0,5,0.0,0.25,5.0,18,3,0.0,0,0,62.5,0
0,9,9,2,18,0.7419354840000001,2500,1,0,100.0,0.258064516,0.0,0.0,31,1,0,0,0,1,0,0,3,11,1,11,5.2,0.125,11.0,89,2,0.02247191,1,0,0.0,1
0,5,3,3,25,0.932038835,7050,0,0,81.81818182,0.067961165,0.285714286,0.0,103,0,0,0,0,1,0,728078,1,4,1,16,4.0,0.0,10.0,42,0,0.0,1,0,0.0,1
0,10,4,2,31,0.68503937,7619,0,0,50.0,0.31496063,0.025,0.0,127,0,0,0,0,1,0,2192,0,10,0,16,7.5,0.025,13.0,72,5,0.0,0,0,92.53731343,0
0,9,4,5,18,0.833333333,10570,0,0,100.0,0.166666667,0.454545455,0.0,66,0,0,0,0,1,0,2069,0,4,0,9,4.0,0.090909091,6.5,50,7,0.0,1,0,38.88888889,0
0,6,3,3,19,0.529411765,-1,0,0,80.0,0.470588235,0.875,0.0,17,0,0,1,0,0,0,0,0,3,1,11,4.5,0.5,7.0,37,4,0.0,4,0,0.0,0
0,6,4,2,18,0.817307692,9200,0,0,90.47619048,0.182692308,0.105263158,0.0,104,0,0,1,0,0,0,685,0,3,0,10,4.5,0.0,6.5,36,6,0.0,3,0,30.43478261,0
0,2,4,2,22,0.0,-1,0,0,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,3,1,15,2.0,0.0,9.0,33,0,0.0,4,0,0.0,1
0,7,5,2,20,0.0,6267,0,0,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,3,1,12,5.5,0.0,7.5,41,0,0.0,3,0,0.0,1
0,6,6,8,15,0.951724138,9018,0,0,96.55172414,0.048275862,0.142857143,0.0,145,0,0,1,0,1,0,1518277,1,3,1,7,3.714285714,0.571428571,5.0,58,2,0.0,4,0,42.85714286,1
0,9,5,4,29,0.0,7449,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,385,0,5,0,9,5.3,0.0,7.666666667,100,8,0.07,1,0,0.0,0
0,7,5,1,16,0.65625,4739,1,0,66.66666667,0.34375,0.0,0.0,64,1,0,0,0,1,0,5460,0,12,0,12,4.545454545,0.181818182,12.0,85,5,0.0,1,0,41.17647059,0
0,0,3,2,28,0.0,2837,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,5,1,11,0.0,0.0,7.333333333,37,2,0.0,1,0,0.0,1
0,10,4,2,21,0.8688524590000001,3747,0,0,69.23076923,0.131147541,0.125,0.0,61,0,0,1,0,1,0,774723,0,3,1,13,7.333333333,0.125,8.0,53,4,0.0,5,0,95.23809524,0
0,7,4,2,18,1.0,2943,0,0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,0,0,14,1,14,4.75,0.0,14.0,48,1,0.0,0,0,0.0,1
0,4,3,5,37,0.19047619,5626,0,0,0.0,0.80952381,0.294117647,0.162162162,21,0,0,0,0,1,0,0,0,1,1,7,4.0,0.0,4.666666667,54,5,0.111111111,1,0,25.0,1
0,6,4,3,18,0.910714286,7129,0,0,100.0,0.089285714,0.42,0.0,560,0,0,0,0,0,0,12,0,1,1,9,4.666666667,0.22,4.0,43,7,0.0,0,0,66.44295302,0
0,13,4,1,19,0.952380952,6967,0,0,100.0,0.047619048,1.0,0.0,21,1,0,0,0,1,0,118171,0,15,0,15,11.0,0.0,15.0,52,5,0.0,0,0,90.0,0
1,75,7,4,15,1.0,5963,0,1,100.0,0.0,0.0,0.0,1,0,1,1,0,1,3,0,1,3,1,75,10.0,0.0,5.0,156,0,0.16025641,7,0,0.0,1
0,0,3,2,22,0.943589744,8708,0,0,72.72727273,0.056410256,0.272727273,0.0,195,0,0,1,0,1,0,1562899,0,3,0,14,0.0,0.090909091,8.5,30,3,0.0,3,0,55.55555556,0
0,5,4,3,15,1.0,3822,0,0,100.0,0.0,0.0,0.066666667,18,1,0,1,0,1,0,0,1,2,1,5,4.333333333,0.0,3.0,39,0,0.025641026,4,0,100.0,1
0,11,7,3,17,0.0,9553,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,4315,1,6,0,11,5.0,0.0,6.0,85,7,0.058823529,4,0,0.0,0
0,0,3,2,19,0.5,1846,0,0,50.0,0.5,0.333333333,0.052631579,12,0,0,1,0,0,0,1306556,0,3,0,11,0.0,0.0,7.0,27,1,0.037037037,3,0,0.0,0
0,32,6,3,28,0.032258065,1016,0,1,0.0,0.967741935,0.1,0.0,31,1,0,0,0,0,0,1211946,0,3,1,32,18.33333333,0.033333333,5.25,94,2,0.234042553,4,0,0.0,1
0,0,2,1,11,0.642857143,-1,0,0,0.0,0.357142857,0.4,0.0,14,0,0,0,0,0,0,0,0,3,0,4,0.0,0.2,3.5,18,2,0.0,0,0,16.66666667,0
0,4,5,1,13,0.457142857,7949,0,0,40.0,0.542857143,0.105263158,0.0,35,1,0,0,0,1,0,0,0,2,1,7,3.0,0.0,4.5,29,2,0.0,0,0,50.0,0
0,11,6,2,13,0.73015873,8454,0,1,89.47368421,0.26984127,0.0,0.0,63,1,0,0,0,0,0,64256,0,4,1,11,6.363636364,0.529411765,4.0,103,5,0.116504854,2,0,25.0,0
0,9,5,3,31,0.1875,5442,0,0,33.33333333,0.8125,0.0,0.0,32,1,0,0,0,1,1,0,1,3,1,15,5.7,0.0,8.666666667000001,105,2,0.066666667,2,0,0.0,0
0,0,2,2,22,0.071428571,7295,0,0,0.0,0.928571429,0.846153846,0.045454545,14,0,0,0,0,1,0,0,0,8,1,9,0.0,0.615384615,8.5,29,5,0.034482759,1,0,14.28571429,1
0,0,3,2,39,0.0,101,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,3,1,10,0.0,0.0,5.8,48,0,0.0,4,0,0.0,1
1,17,6,7,25,0.9,531,0,1,75.0,0.1,0.0,0.0,10,1,0,1,0,0,2,0,3,3,1,17,5.8,0.0,10.0,135,0,0.177777778,5,0,0.0,1
0,3,4,2,14,0.0,7685,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,1096263,0,7,0,7,3.0,0.0,7.0,26,3,0.0,0,0,0.0,0
0,6,5,3,12,1.0,-1,0,0,100.0,0.0,0.0,0.0,7,0,0,0,0,0,0,8768700,1,3,0,6,4.0,0.0,4.0,44,2,0.022727273,0,0,0.0,1
0,8,5,3,39,1.0,11,0,0,100.0,0.0,0.0,0.0,3,1,0,1,0,1,0,0,0,3,1,12,6.0,0.0,8.0,75,0,0.08,4,0,0.0,1
1,3,3,2,13,0.5,-1,0,0,0.0,0.5,0.7777777779999999,0.0,18,0,0,1,0,0,1,76986,0,3,0,6,2.666666667,0.0,4.5,33,4,0.0,5,0,0.0,0
0,32,5,1,23,0.966666667,5767,0,1,100.0,0.033333333,0.0,0.0,30,0,0,0,0,1,0,0,0,19,1,32,14.66666667,0.0,19.0,77,2,0.298701299,2,0,100.0,1
0,0,3,1,8,0.6,7557,0,0,57.14285714,0.4,0.2,0.0,25,0,0,0,0,0,0,3203037,0,5,0,5,0.0,0.1,5.0,17,3,0.0,0,0,50.0,0
0,19,9,3,23,0.0,3384,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,0,0,4,1,19,6.2,0.0,6.0,102,0,0.009803922,3,0,0.0,1
0,8,6,2,12,0.875,-1,0,0,100.0,0.125,1.0,0.0,8,1,0,0,0,0,0,998801,3,9,1,9,4.0,0.0,9.0,49,1,0.020408163,0,0,50.0,1
0,0,3,2,15,0.142857143,7497,0,0,0.0,0.857142857,0.0,0.0,7,0,0,0,0,1,0,648147,0,4,0,6,0.0,0.0,5.0,23,3,0.0,0,0,100.0,1
0,0,3,2,15,0.956521739,2168,0,0,90.0,0.043478261,1.0,0.0,69,0,0,1,0,1,0,994840,0,3,0,8,0.0,0.0,5.5,23,2,0.0,3,0,50.0,0
1,18,10,4,22,1.0,6114,0,1,0.0,0.0,0.0,0.409090909,1,0,0,0,0,0,6,6765657,1,4,1,18,5.58,0.0,5.666666667,360,2,0.125,6,0,100.0,1
0,0,3,2,21,0.083333333,7297,1,0,10.0,0.916666667,0.318181818,0.0,24,0,0,0,0,1,0,2885582,0,8,0,8,0.0,0.090909091,8.0,30,5,0.0,0,0,16.66666667,0
0,4,5,4,14,0.955453149,9336,0,0,88.76404494,0.044546851,0.1034482759999999,0.0,651,0,0,1,0,0,0,403988,0,3,0,4,2.75,0.034482759,3.5,36,3,0.0,3,0,80.95238095,0
0,0,3,4,39,0.181818182,5616,0,0,0.0,0.818181818,0.166666667,0.102564103,22,0,0,0,0,1,0,0,0,1,1,9,0.0,0.0,5.0,47,5,0.085106383,2,0,25.0,1
1,7,4,3,18,0.64516129,1159,0,0,85.71428571,0.35483871,0.181818182,0.111111111,31,0,0,1,0,0,1,0,0,3,0,10,5.0,0.0,6.5,51,2,0.039215686,3,0,27.27272727,0
0,9,5,2,22,0.987012987,7881,0,0,83.33333333,0.012987013,0.5,0.1363636359999999,154,1,0,1,0,1,0,436856,0,3,0,14,7.25,0.0,8.5,62,5,0.048387097,3,0,85.71428571,0
0,5,5,2,16,0.931506849,-1,0,0,100.0,0.068493151,0.1,0.0,146,0,0,1,0,1,0,71671,0,3,0,8,3.0,0.0,5.5,33,5,0.151515152,3,0,64.70588235,0
0,0,3,2,23,0.0,7412,0,0,0.0,1.0,1.166666667,0.086956522,6,0,0,0,0,0,0,1561104,0,9,1,10,0.0,0.0,9.5,31,2,0.064516129,0,0,0.0,1
0,8,5,3,18,0.96,8173,0,0,100.0,0.04,0.0,0.0,25,0,0,1,0,1,0,605314,0,3,1,11,5.25,0.0,7.0,51,5,0.0,6,0,100.0,0
1,18,3,2,24,0.772727273,5056,0,0,75.0,0.2272727269999999,0.0,0.0,22,0,0,0,0,1,1,77743,0,7,0,18,10.75,0.0,9.5,79,4,0.088607595,4,0,0.0,1
0,0,3,2,15,0.935656836,-1,0,0,85.71428571,0.064343164,0.4583333329999999,0.0,373,0,0,1,0,0,0,48168,0,3,0,8,0.0,0.0,5.5,24,5,0.0,3,0,64.1509434,0
1,13,8,2,22,1.0,1543,0,0,100.0,0.0,0.0,0.0,8,1,0,0,0,1,7,0,3,18,1,18,4.7241379310000005,0.0,18.0,196,0,0.091836735,5,0,0.0,1
0,11,4,2,15,0.859649123,4288,0,0,100.0,0.1403508769999999,0.625,0.0,114,0,0,1,0,1,0,218205,0,3,1,11,6.25,0.1875,5.0,52,5,0.0,3,0,51.51515152,0
0,0,2,4,27,1.0,2202,0,0,0.0,0.0,0.0,0.296296296,1,0,0,0,0,1,0,670876,0,1,1,9,0.0,0.0,5.25,34,1,0.235294118,1,0,0.0,1
0,0,3,1,8,1.0,-1,0,0,100.0,0.0,0.0,0.0,42,0,0,0,0,0,0,3426171,0,5,0,5,0.0,0.0,5.0,17,5,0.0,0,0,100.0,0
0,10,5,2,15,0.6984126979999999,785,1,0,100.0,0.301587302,0.105263158,0.0,63,0,0,0,0,1,0,0,1,11,1,11,6.5,0.0,11.0,52,1,0.0,2,0,21.73913043,1
1,240,7,6,29,1.0,1037,0,1,0.0,0.0,0.0,0.0,1,1,0,0,0,1,4,13295,2,8,1,240,27.93333333,0.0,12.0,907,2,0.175303197,27,0,0.0,1
0,2,4,2,17,0.820754717,-1,0,0,71.42857143,0.179245283,0.1578947369999999,0.0,106,0,0,1,0,0,0,0,0,3,0,10,2.0,0.0,6.5,29,5,0.0,3,0,73.33333333,0
0,2,4,2,21,1.0,167,0,0,100.0,0.0,0.0,0.0,14,0,0,1,0,1,0,0,0,3,0,14,2.0,0.0,8.5,33,0,0.0,3,0,0.0,1
0,8,9,3,13,0.1,4503,0,0,0.0,0.9,0.222222222,0.0,10,1,0,1,0,1,0,0,4,3,1,8,5.0,0.111111111,4.0,80,0,0.0,3,0,0.0,1
0,0,3,2,17,0.466666667,-1,0,0,50.0,0.533333333,0.5,0.0,15,1,0,1,0,1,0,0,0,3,0,5,0.0,0.0,4.0,26,1,0.0,3,0,33.33333333,0
0,12,4,2,16,0.833333333,9547,0,1,90.0,0.166666667,0.0,0.0,30,0,0,1,0,0,0,7050,0,3,0,12,5.8,0.4,5.5,57,6,0.175438596,13,0,0.0,0
0,4,4,2,18,0.783783784,6348,0,0,72.72727273,0.216216216,0.125,0.0,37,0,0,1,0,0,0,2869931,0,3,1,11,2.051282051,0.0,7.0,149,2,0.261744966,3,0,50.0,0
0,0,3,3,29,0.948275862,8887,0,0,94.73684211,0.0517241379999999,0.0,0.0,58,1,0,0,0,1,0,6602,0,2,0,9,0.0,0.0,5.5,38,3,0.0,0,0,0.0,1
0,32,7,2,37,0.787878788,2105,0,1,71.42857143,0.212121212,0.0,0.0,33,0,0,1,0,1,0,0,0,3,1,32,13.0,0.0,16.0,101,0,0.188118812,6,0,71.42857143,1
0,0,2,2,13,0.999359385,-1,0,0,100.0,0.000640615,2.0,0.0,1561,0,0,0,0,0,0,0,0,2,0,6,0.0,0.0,4.0,20,3,0.0,0,0,100.0,0
0,32,5,1,23,0.966666667,5767,0,1,100.0,0.033333333,0.0,0.0,30,0,0,0,0,1,0,0,0,19,1,32,14.66666667,0.0,19.0,77,2,0.233766234,2,0,100.0,1
1,7,5,3,23,1.0,-1,0,0,100.0,0.0,0.0,0.0,8,0,0,0,0,1,1,0,0,2,1,16,5.2,0.0,9.0,63,0,0.0,0,0,0.0,1
0,0,3,2,39,0.52173913,523,0,0,42.85714286,0.47826087,0.272727273,0.0,23,1,0,1,0,1,0,8721545,0,3,0,23,0.0,0.272727273,11.0,48,3,0.0,4,0,62.5,1
0,0,3,2,19,0.428571429,5981,0,0,25.0,0.571428571,0.0,0.0,35,0,0,1,0,1,0,0,0,3,0,11,0.0,0.1,7.0,28,2,0.0,4,0,0.0,0
0,3,4,1,29,0.125,295,0,0,33.33333333,0.875,0.0,0.0,8,0,0,0,0,1,0,0,2,5,1,11,3.0,0.0,7.666666667,41,0,0.0,1,0,0.0,1
0,0,3,2,32,0.071428571,7295,0,0,0.0,0.928571429,0.230769231,0.0,14,0,0,0,0,1,0,0,0,8,1,19,0.0,0.0,13.5,41,5,0.0,0,0,14.28571429,1
0,11,6,2,13,0.734177215,-1,0,0,95.65217391,0.265822785,0.7142857140000001,0.0,79,0,0,1,0,1,0,790874,0,3,0,11,5.625,0.142857143,4.0,74,5,0.0,4,0,31.03448276,0
0,0,2,2,29,0.071428571,7295,0,0,0.0,0.928571429,0.846153846,0.0,14,0,0,0,0,1,0,10294744,0,8,1,16,0.0,0.615384615,12.0,36,5,0.0,0,0,14.28571429,1
0,6,5,3,28,0.224489796,2494,0,0,6.25,0.775510204,0.052631579,0.035714286,49,0,0,1,0,1,0,1084759,0,3,0,20,3.818181818,0.026315789,11.5,88,4,0.079545455,5,0,16.66666667,0
0,6,7,3,19,0.0,-1,0,0,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,1,3,0,11,4.285714286,0.0,7.0,63,4,0.063492063,4,0,0.0,0
0,10,9,2,11,1.0,4562,0,0,0.0,0.0,0.0,0.0,4,1,0,0,0,1,0,0,1,7,1,10,4.1111111110000005,0.0,7.0,64,0,0.0,0,0,100.0,1
0,5,4,2,17,0.920612813,6433,0,0,100.0,0.079387187,0.1403508769999999,0.0,718,0,0,0,0,0,0,625,0,2,0,10,4.5,0.0,6.0,36,5,0.0,1,0,83.80681818,0
0,7,5,2,24,0.924719101,7119,0,0,7.692307692000001,0.075280899,0.597014925,0.0,890,1,0,0,0,1,0,32633,0,9,1,10,3.5,0.119402985,9.5,50,4,0.04,0,0,58.82352941,0
0,0,3,1,9,1.0,8453,0,0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,57889,0,5,0,5,0.0,0.0,5.0,17,5,0.0,0,0,100.0,0
0,9,5,3,30,0.156462585,5443,0,0,0.0,0.843537415,0.024193548,0.0,147,0,0,0,0,1,0,0,0,8,1,18,4.222222222,0.0161290319999999,13.0,84,2,0.095238095,1,0,11.95652174,0
0,12,4,7,24,0.0,8346,0,0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,5,1,12,5.714285714,0.0,6.0,79,10,0.012658228,4,0,0.0,1
0,4,4,2,32,0.932038835,7189,0,0,81.81818182,0.067961165,0.285714286,0.0,103,1,0,0,0,1,0,481145,0,4,1,12,4.0,0.0,8.666666667000001,45,1,0.022222222,2,0,0.0,1
1,17,4,4,50,1.0,3992,0,1,100.0,0.0,0.0,0.0,51,1,0,0,0,1,3,5697976,0,3,1,17,7.375,0.0,8.4,126,0,0.174603175,4,1,100.0,1
0,6,3,3,31,0.0,5026,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,3,1,23,5.0,0.0,13.0,50,1,0.0,0,0,0.0,1
0,22,6,1,21,1.0,168,0,1,100.0,0.0,0.0,0.047619048,20,0,0,0,0,1,0,0,0,17,1,22,18.25,0.0,17.0,105,0,0.152380952,2,0,0.0,1
0,0,2,1,9,0.769784173,-1,0,0,66.66666667,0.2302158269999999,0.875,0.0,139,0,0,0,0,0,0,2346124,0,4,0,4,0.0,0.0,4.0,16,2,0.0,0,0,81.29032258,0
0,11,7,1,10,0.0,2098,0,0,0.0,1.0,0.142857143,0.2,56,0,1,0,0,1,0,0,0,7,1,11,6.25,0.142857143,7.0,47,2,0.042553191,0,0,0.0,1
0,17,7,4,16,0.6521739129999999,12238,0,0,40.0,0.347826087,0.125,0.0,23,0,0,1,0,1,0,2578,0,3,1,17,8.666666667000001,0.25,3.333333333,81,5,0.0,8,0,50.0,0
0,6,4,2,19,0.906574394,8917,0,0,88.46153846,0.093425606,0.185185185,0.0,289,0,0,1,0,1,0,1358,0,3,0,11,5.5,0.296296296,7.0,39,7,0.0,5,0,29.41176471,0
0,11,8,3,29,0.0,5745,0,0,0.0,1.0,0.0,0.0,1,0,0,0,0,1,0,0,1,3,1,18,7.0,0.0,10.5,77,0,0.0,0,0,0.0,1
0,0,3,2,17,0.941176471,6232,0,0,53.84615385,0.058823529,0.142857143,0.0,119,0,0,1,0,1,0,4191233,0,3,0,9,0.0,0.0,6.0,26,5,0.0,4,0,50.0,0
0,7,4,2,16,0.903645833,7134,0,0,100.0,0.0963541669999999,0.756756757,0.0,384,0,0,0,0,0,0,12,0,2,0,9,5.5,0.054054054,5.5,50,7,0.0,0,0,64.0776699,0
0,0,2,2,11,0.931034483,803,0,0,92.85714286,0.068965517,0.5,0.0,58,0,0,0,0,0,0,2778969,0,5,0,5,0.0,0.0,5.0,18,2,0.0,1,0,66.66666667,1
0,32,5,2,27,0.966666667,5767,0,1,100.0,0.033333333,0.0,0.0,30,0,0,1,0,1,0,0,0,3,1,32,14.66666667,0.0,11.0,81,2,0.24691358,6,0,100.0,1
0,10,8,1,15,1.0,60,0,0,100.0,0.0,0.0,0.0,3,0,0,0,0,1,0,7866174,0,11,1,11,6.2,0.0,11.0,60,0,0.0,2,0,0.0,1
0,23,4,2,8,0.95,-1,0,0,0.0,0.05,0.0,0.0,20,0,0,0,0,1,0,4041592,0,4,0,23,13.66666667,0.0,4.0,59,5,0.0,0,0,50.0,0
0,5,3,2,18,1.0,72,0,0,100.0,0.0,0.0,0.333333333,32,0,0,0,0,1,0,0,0,6,1,7,5.0,0.0,6.5,31,0,0.193548387,1,0,0.0,1
0,0,3,2,24,1.0,258,0,0,100.0,0.0,0.0,0.0,62,0,0,1,0,1,0,0,0,3,0,16,0.0,0.0,9.5,32,0,0.0,3,0,100.0,1
0,0,3,2,26,0.480392157,7298,0,0,8.333333332999999,0.519607843,0.132075472,0.0,102,1,0,0,0,1,0,3725373,0,5,0,8,0.0,0.1132075469999999,6.666666667,34,5,0.0,0,0,81.25,0
0,1,3,2,24,0.7540983609999999,5159,0,0,100.0,0.2459016389999999,0.0,0.0,61,0,0,0,0,1,1,0,0,6,0,13,1.0,0.0,9.5,37,8,0.0,1,0,75.0,0
1,22,5,4,12,0.16,-1,1,1,0.0,0.84,0.428571429,0.75,25,0,0,0,0,1,6,0,3,2,1,22,6.7407407410000015,0.380952381,2.25,215,0,0.195348837,4,1,30.76923077,1
0,18,4,7,24,0.0,8347,0,0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,5,1,18,8.428571429,0.0,6.0,98,10,0.010204082,4,0,0.0,1
0,4,3,1,16,0.666666667,670,0,0,57.14285714,0.333333333,0.0,0.0,15,0,0,0,0,1,0,0,0,9,1,9,4.0,0.0,9.0,29,0,0.0,0,0,0.0,1
0,4,3,5,41,0.469879518,5616,1,0,0.0,0.5301204820000001,0.363636364,0.0,83,0,0,0,0,1,0,0,0,1,1,24,4.0,0.022727273,8.5,58,5,0.0,1,0,56.92307692,1
0,0,3,4,30,0.0,66,0,0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,0,0,3,1,7,0.0,0.0,4.4,38,0,0.0,1,1,0.0,1
0,4,3,5,33,0.469879518,5613,1,0,0.0,0.5301204820000001,0.363636364,0.0,83,0,0,0,0,1,0,0,0,1,1,16,4.0,0.045454545,6.5,51,5,0.0,2,0,56.92307692,1
1,17,4,4,50,1.0,3993,0,1,100.0,0.0,0.0,0.0,51,1,0,0,0,1,3,5707171,0,3,1,17,7.375,0.0,8.4,127,0,0.125984252,7,1,100.0,1
0,7,4,2,18,0.7464788729999999,6070,0,0,32.14285714,0.253521127,0.125,0.0,284,0,0,0,0,1,0,14420,0,5,0,8,5.4,0.013888889,6.5,57,5,0.0,0,0,34.09090909,0
0,0,3,2,24,0.6,-1,0,0,42.85714286,0.4,0.142857143,0.0,35,0,0,1,0,1,0,0,0,3,0,7,0.0,0.0,4.5,33,2,0.0,3,0,60.0,0
2,18,8,8,14,1.0,-2,0,1,100.0,0.0,0.0,0.0,4,0,0,1,0,1,2,0,2,11,1,18,5.12,0.0,11.0,174,0,0.114942529,6,0,0.0,1
0,8,5,3,18,0.961538462,10674,0,1,100.0,0.0384615379999999,1.0,0.0,26,1,0,0,0,0,0,23,0,4,1,9,4.6,0.0,6.5,54,8,0.111111111,2,0,80.0,0
0,8,6,2,9,0.0,2304,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,10744976,0,5,1,8,5.0,0.0,5.0,46,1,0.0,0,0,0.0,1
1,43,3,2,14,1.0,-1,0,1,100.0,0.0,0.0,0.0,4,0,0,1,0,1,3,6211376,1,3,1,43,17.4,0.0,5.0,115,0,0.2173913039999999,8,0,100.0,1
0,8,5,2,18,0.774509804,4315,0,0,60.86956522,0.225490196,0.043478261,0.0,102,1,0,1,0,0,0,2210,0,3,0,10,6.8,0.0,6.5,65,5,0.0,3,0,53.84615385,0
0,8,4,2,23,0.867924528,5184,0,0,0.0,0.132075472,0.428571429,0.0,53,0,0,1,0,1,0,1078203,0,3,0,15,5.25,0.0,9.0,55,4,0.0,3,0,72.72727273,0
0,0,2,1,14,0.978835979,-1,0,0,92.85714286,0.021164021,0.625,0.0,378,0,0,0,0,1,0,81605,0,11,0,11,0.0,0.0,11.0,21,5,0.0,1,0,44.44444444,0
0,16,6,5,73,0.0,3509,0,1,0.0,0.0,0.0,0.479452055,0,1,1,0,0,1,0,6974,0,3,0,32,8.6,0.0,13.0,129,2,0.317829457,6,0,0.0,1
0,32,6,3,28,0.032258065,1016,0,1,0.0,0.967741935,0.1,0.0,31,1,0,0,0,0,0,1211946,0,3,1,32,18.33333333,0.033333333,5.25,94,2,0.265957447,5,0,0.0,1
1,12,4,4,16,1.0,567,0,0,100.0,0.0,0.0,0.1875,13,0,0,0,0,1,1,0,0,12,1,12,5.285714286,0.0,12.0,69,0,0.043478261,0,0,100.0,1
0,0,3,1,9,0.964788732,2242,0,0,88.23529412,0.035211268,0.0,0.0,284,0,0,0,0,0,0,1584299,0,6,0,6,0.0,0.2,6.0,18,2,0.0,0,0,100.0,0
0,2,4,1,19,0.909090909,13,0,1,100.0,0.090909091,0.0,0.526315789,11,0,0,0,0,1,0,0,0,15,1,15,2.0,1.0,15.0,30,0,0.333333333,0,0,0.0,1
0,11,5,4,27,1.0,5454,0,0,100.0,0.0,0.0,0.037037037,118,0,0,0,0,1,0,74,2,2,1,11,6.5,0.0,7.0,80,4,0.05,1,0,0.0,0
